PROG_ID;FIRST_TIME;NAME;ROLE
NMAG03019614;02.10.2014 18:00;Inge Andersen;Intervjuobjekt
NMAG03019614;02.10.2014 18:00;Rigmor Aasrud;Intervjuobjekt
NMAG03019614;02.10.2014 18:00;Jan Tore Sanner;Intervjuobjekt
NMAG03019614;02.10.2014 18:00;Johann Olav Koss;Intervjuobjekt
NMAG03019614;02.10.2014 18:00;Magne Vikøren;Intervjuobjekt
NMAG03019614;02.10.2014 18:00;Hilde Sandvik;Intervjuobjekt
NMAG03019614;02.10.2014 18:00;Svein Harberg;Intervjuobjekt
NMAG03019614;02.10.2014 18:00;Esten O. Sæther;Intervjuobjekt
NMAG03019614;02.10.2014 18:00;Knut Bjørklund;Intervjuobjekt
NMAG03019614;02.10.2014 18:00;Gro steinsland;Intervjuobjekt
NMAG03019614;02.10.2014 18:00;Aslak Borgersrud;Intervjuobjekt
NMAG03019614;02.10.2014 18:00;Kjersti Sortland;Intervjuobjekt
NMAG03019614;02.10.2014 18:00;Einar Vetvik;Intervjuobjekt
NMAG03024914;16.12.2014 18:00;Elin Røstad;Script
NMAG03024914;16.12.2014 18:00;Mari-Janne Myrhol;Redigerer
NMAG03024914;16.12.2014 18:00;Hege Holm;Programleder
NMAG03024914;16.12.2014 18:00;Frederic Hauge;Debattant
NMAG03024914;16.12.2014 18:00;Guri Melby;Debattant
NMAG03024914;16.12.2014 18:00;Elisabeth Aspaker;Debattant
NMAG03024914;16.12.2014 18:00;Geir Ove Ystmark;Debattant
NMAG03024914;16.12.2014 18:00;Ragnar Tveterås;Debattant
NMAG03024914;16.12.2014 18:00;Arne Hole;Debattant
NMAG03024914;16.12.2014 18:00;Ida Thune Øritsland;Produsent
NMAG03024914;16.12.2014 18:00;Morten Jentoft;Intervjuobjekt
NMAG03024914;16.12.2014 18:00;Helge Lurås;Intervjuobjekt
NMAG03024914;16.12.2014 18:00;Abid Raja;Intervjuobjekt
NMAG03024914;16.12.2014 18:00;Anders Sømme Hammer;Intervjuobjekt
NMAG03024914;16.12.2014 18:00;Einar Lunde;Intervjuobjekt
NMAG03024914;16.12.2014 18:00;Jannik Lindbæk;Intervjuobjekt
NMAG03024914;16.12.2014 18:00;Shazia Sarwar;Intervjuobjekt
NMAG03024914;16.12.2014 18:00;Lars Nordrum;Intervjuobjekt
NMAG03024914;16.12.2014 18:00;Ingerid M. Opdahl;Intervjuobjekt
NMAG03024914;16.12.2014 18:00;Magne Østnor;Intervjuobjekt
NMAG03013715;13.07.2015 18:00;;
NMAG03015815;11.08.2015 18:00;;
NMAG03021815;03.11.2015 18:00;Finn Lie;Redigerer
NMAG03021815;03.11.2015 18:00;Sigrid Sollund;Programleder
NMAG03021815;03.11.2015 18:00;Dag Dørum;Produsent
NMAG03021815;03.11.2015 18:00;Per Valebrokk;Kommentator
NMAG03021815;03.11.2015 18:00;Harald Eia;Intervjuobjekt
NMAG03021815;03.11.2015 18:00;Anders Anundsen;Intervjuobjekt
NMAG03021815;03.11.2015 18:00;Trygve Slagsvold Vedum;Intervjuobjekt
NMAG03021815;03.11.2015 18:00;Martin Kolberg;Intervjuobjekt
NMAG03021815;03.11.2015 18:00;Torgeir Waterhouse;Intervjuobjekt
NMAG03021815;03.11.2015 18:00;Sigve Brekke;Intervjuobjekt
NMAG03021815;03.11.2015 18:00;Karin Andersen;Intervjuobjekt
NMAG03021815;03.11.2015 18:00;Bjørn Erik Thon;Intervjuobjekt
NMAG03021815;03.11.2015 18:00;Katrine Aspaas;Intervjuobjekt
NMAG03021815;03.11.2015 18:00;Helga Byfuglien;Intervjuobjekt
NMAG03021815;03.11.2015 18:00;Rolf Kristian Larsen;Intervjuobjekt
NMAG03021815;03.11.2015 18:00;Sylvi Listhaug;Intervjuobjekt
NMAG03023415;25.11.2015 18:00;;
NMAG03019015;24.09.2015 18:00;Finn Lie;Redigerer
NMAG03019015;24.09.2015 18:00;Anne Grosvold;Programleder
NMAG03019015;24.09.2015 18:00;Iram Ansari;Reporter
NMAG03019015;24.09.2015 18:00;Dag Dørum;Produsent
NMAG03019015;24.09.2015 18:00;Magnus Takvam;Kommentator
NMAG03019015;24.09.2015 18:00;Cecilie Hellestveit;Intervjuobjekt
NMAG03019015;24.09.2015 18:00;Kjell Erik Øie;Intervjuobjekt
NMAG03019015;24.09.2015 18:00;Ole Christian Kvarme;Intervjuobjekt
NMAG03019015;24.09.2015 18:00;Øystein Olsen;Intervjuobjekt
NMAG03019015;24.09.2015 18:00;Raymond Johansen;Intervjuobjekt
NMAG03019015;24.09.2015 18:00;Marianne Borgen;Intervjuobjekt
NMAG03019015;24.09.2015 18:00;Kari Vogt;Intervjuobjekt
NMAG03019015;24.09.2015 18:00;Øivind Benestad;Intervjuobjekt
NMAG03019015;24.09.2015 18:00;Bushra Ishaq;Intervjuobjekt
NMAG03019015;24.09.2015 18:00;Marte Heian-Engdal;Intervjuobjekt
NMAG03019015;24.09.2015 18:00;Lan Marie Ngyen Berg;Intervjuobjekt
NMAG03019015;24.09.2015 18:00;Henrik Urdal;Intervjuobjekt
NMAG03001115;16.01.2015 18:00;Dan-Robin Midthun Nikolaisen;Script
NMAG03001115;16.01.2015 18:00;Eli Kyrkjebø;Redigerer
NMAG03001115;16.01.2015 18:00;Siv Jensen;Gjest
NMAG03001115;16.01.2015 18:00;Tina Bru;Gjest
NMAG03001115;16.01.2015 18:00;Jens Ulltveit-Moe;Gjest
NMAG03001115;16.01.2015 18:00;Hilde Haugsgjerd;Gjest
NMAG03001115;16.01.2015 18:00;Kari Vogt;Gjest
NMAG03001115;16.01.2015 18:00;Gro Brækken;Gjest
NMAG03001115;16.01.2015 18:00;Anders Skuterud;Gjest
NMAG03001115;16.01.2015 18:00;Anita Krohn Traaseth;Gjest
NMAG03001115;16.01.2015 18:00;Basim Ghozlan;Gjest
NMAG03001115;16.01.2015 18:00;Annette Malm Justad;Gjest
NMAG03001115;16.01.2015 18:00;Sigrid Sollund;Programleder
NMAG03001115;16.01.2015 18:00;Charlotte Bergløff;Reporter
NMAG03001115;16.01.2015 18:00;Ida Thune Øritsland;Produsent
NMAG03001115;16.01.2015 18:00;Lars Nehru Sand;Kommentator
NMAG03001115;16.01.2015 18:00;Trine Eilertsen;Kommentator
NMAG03001115;16.01.2015 18:00;Espen Aas;Korrespondent
NMAG03001115;16.01.2015 18:00;Tove Bjørgaas;Korrespondent
NMAG03006115;27.03.2015 18:00;Lars Christian Rød;Script
NMAG03006115;27.03.2015 18:00;Frode Thorshaug;Redigerer
NMAG03006115;27.03.2015 18:00;Fredrik Solvang;Programleder
NMAG03006115;27.03.2015 18:00;Alf Hartgen;Produsent
NMAG03006115;27.03.2015 18:00;Espen Aas;Korrespondent
NMAG03006115;27.03.2015 18:00;Torbjørn Røe Isaksen;Intervjuobjekt
NMAG03006115;27.03.2015 18:00;Knut Aarbakke;Intervjuobjekt
NMAG03006115;27.03.2015 18:00;Geir Bekkevold;Intervjuobjekt
NMAG03006115;27.03.2015 18:00;Steinar Holden;Intervjuobjekt
NMAG03006115;27.03.2015 18:00;Tor-Arne Solbakken;Intervjuobjekt
NMAG03006115;27.03.2015 18:00;Anders Tyvand;Intervjuobjekt
NMAG03006115;27.03.2015 18:00;Holger Schlaupitz;Intervjuobjekt
NMAG03006115;27.03.2015 18:00;Torgeir Knag Fylkesnes;Intervjuobjekt
NMAG03006115;27.03.2015 18:00;Sigbjørn Aanes;Intervjuobjekt
NMAG03006115;27.03.2015 18:00;Erik Boe;Intervjuobjekt
NMAG03006115;27.03.2015 18:00;Siri Gedde-Dahl;Intervjuobjekt
NMAG03006115;27.03.2015 18:00;Kritsin Vinje;Intervjuobjekt
NMAG03006115;27.03.2015 18:00;Kristin Mille;Intervjuobjekt
NMAG03006115;27.03.2015 18:00;Jan Fredrik Lund;Intervjuobjekt
NMAG03009615;15.05.2015 18:00;Dan-Robin Midthun Nikolaisen;Script
NMAG03009615;15.05.2015 18:00;Mari-Janne Myrhol;Redigerer
NMAG03009615;15.05.2015 18:00;Morten Jentoft;Gjest
NMAG03009615;15.05.2015 18:00;Pål Grøndahl;Gjest
NMAG03009615;15.05.2015 18:00;Heidi Nordby Lunde;Gjest
NMAG03009615;15.05.2015 18:00;Frithjof Jacobsen;Gjest
NMAG03009615;15.05.2015 18:00;Trine Eilertsen;Gjest
NMAG03009615;15.05.2015 18:00;Julie Wilhelmsen;Gjest
NMAG03009615;15.05.2015 18:00;Merete Furuberg;Gjest
NMAG03009615;15.05.2015 18:00;Kato Nykvist;Gjest
NMAG03009615;15.05.2015 18:00;Espen Ottosen;Gjest
NMAG03009615;15.05.2015 18:00;Thore Langfeldt;Gjest
NMAG03009615;15.05.2015 18:00;Lars Petter Bartnes;Gjest
NMAG03009615;15.05.2015 18:00;Lage Nøst;Gjest
NMAG03009615;15.05.2015 18:00;Sylvi Listhaug;Gjest
NMAG03009615;15.05.2015 18:00;Mani Hussaini;Gjest
NMAG03009615;15.05.2015 18:00;Una Hakvåg;Gjest
NMAG03009615;15.05.2015 18:00;Hege Holm;Programleder
NMAG03009615;15.05.2015 18:00;Ida Thune Øritsland;Produsent
NMAG03010515;28.05.2015 18:00;Lisbeth Sellereite;Redigerer
NMAG03010515;28.05.2015 18:00;Fredrik Solvang;Programleder
NMAG03010515;28.05.2015 18:00;Berit Ytrehus;Produsent
NMAG03010515;28.05.2015 18:00;Morten Jentoft;Korrespondent
NMAG03010515;28.05.2015 18:00;Tove Bjørgaas;Korrespondent
NMAG03010515;28.05.2015 18:00;Anders Beyer;Intervjuobjekt
NMAG03010515;28.05.2015 18:00;Snorre Valen;Intervjuobjekt
NMAG03010515;28.05.2015 18:00;Heidi Mork Lomell;Intervjuobjekt
NMAG03010515;28.05.2015 18:00;Eirik Sivertsen;Intervjuobjekt
NMAG03010515;28.05.2015 18:00;Kristian Norheim;Intervjuobjekt
NMAG03010515;28.05.2015 18:00;Liv Tørres;Intervjuobjekt
NMAG03010515;28.05.2015 18:00;Karen Espelund;Intervjuobjekt
NMAG03010515;28.05.2015 18:00;Andreas Selliaas;Intervjuobjekt
NMAG03010515;28.05.2015 18:00;Ragnhild Freng Dale;Intervjuobjekt
NMAG03010515;28.05.2015 18:00;Gunn-Marit Helgesen;Intervjuobjekt
NMAG03010515;28.05.2015 18:00;Thomas Mathiesen;Intervjuobjekt
NMAG03010515;28.05.2015 18:00;Kai Morten Terning;Intervjuobjekt
NMAG03010515;28.05.2015 18:00;Torgeir P. Krokfjord;Intervjuobjekt
NMAG03010815;02.06.2015 18:00;Frode Thorshaug;Redigerer
NMAG03010815;02.06.2015 18:00;Fredrik Solvang;Programleder
NMAG03010815;02.06.2015 18:00;Gry Veiby;Produsent
MNMA03001812;25.01.2012 18:03;;
MNMA03003512;17.02.2012 18:03;;
MNMA03016712;21.08.2012 18:00;Ivo de Figureido;Danser
MNMA03016712;21.08.2012 18:00;Carl Johan Rimstad;Redigerer
MNMA03016712;21.08.2012 18:00;Sverre Tom Radøy;Programleder
MNMA03016712;21.08.2012 18:00;Torbjørn Røe Isaksen;Debattant
MNMA03016712;21.08.2012 18:00;Thor Heyerdahl jr;Debattant
MNMA03016712;21.08.2012 18:00;Hanne Bjurstrøm;Debattant
MNMA03016712;21.08.2012 18:00;Espen Sandberg;Debattant
MNMA03016712;21.08.2012 18:00;Vegard Larsen;Debattant
MNMA03016712;21.08.2012 18:00;Stein Bjøntegård;Debattant
MNMA03016712;21.08.2012 18:00;Frode Rekve;Debattant
MNMA03016712;21.08.2012 18:00;Hans Olav Lahlum;Intervjuobjekt
MNMA03016712;21.08.2012 18:00;Sigbjørn Johnsen;Intervjuobjekt
MNMA03016712;21.08.2012 18:00;Heikki Holmås;Intervjuobjekt
MNMA03016712;21.08.2012 18:00;Jan Egeland;Intervjuobjekt
MNMA03016712;21.08.2012 18:00;Tor Bomann-Larsen;Intervjuobjekt
MNMA03016712;21.08.2012 18:00;Terje Tvedt;Intervjuobjekt
MNMA03014712;24.07.2012 18:00;Hilde Tosterud;Redigerer
MNMA03014712;24.07.2012 18:00;Frode Grytten;Forfatter
MNMA03014712;24.07.2012 18:00;Tor Singaas;Medvirkende
MNMA03014712;24.07.2012 18:00;Eva Nordlund;Programleder
MNMA03014712;24.07.2012 18:00;Knut Arild Hareide;Debattant
MNMA03014712;24.07.2012 18:00;Bård Hoksrud;Debattant
MNMA03014712;24.07.2012 18:00;Per Sandberg;Debattant
MNMA03014712;24.07.2012 18:00;Ola Elvestuen;Debattant
MNMA03014712;24.07.2012 18:00;Willy Frantzen;Debattant
MNMA03014712;24.07.2012 18:00;Lars Svendsen;Debattant
MNMA03014712;24.07.2012 18:00;Marit Arnstad;Debattant
MNMA03014712;24.07.2012 18:00;Svein Tuastad;Debattant
MNMA03014712;24.07.2012 18:00;Kari Tone Sperstad;Debattant
MNMA03014712;24.07.2012 18:00;Sidsel Wold;Reporter
MNMA03014712;24.07.2012 18:00;Morten Rostrup;Intervjuobjekt
MNMA03014712;24.07.2012 18:00;Mads Almaas;Intervjuobjekt
MNMA03024211;06.12.2011 18:03;;
MNMA03000912;12.01.2012 18:03;;
MNMA03001212;17.01.2012 18:03;;
MNMA03023012;16.11.2012 18:00;;
MNMA03017012;24.08.2012 18:00;Lisbeth Sellereite;Redigerer
MNMA03017012;24.08.2012 18:00;Anne Grosvold;Programleder
MNMA03017012;24.08.2012 18:00;Ellen Omland;Reporter
MNMA03017012;24.08.2012 18:00;Jens Stoltenberg;Intervjuobjekt
MNMA03017012;24.08.2012 18:00;Mette Yvonne Larsen;Intervjuobjekt
MNMA03017012;24.08.2012 18:00;Geir Lippestad;Intervjuobjekt
MNMA03017012;24.08.2012 18:00;Kjersti Narud;Intervjuobjekt
MNMA03017012;24.08.2012 18:00;Frode Elgesem;Intervjuobjekt
MNMA03017012;24.08.2012 18:00;Pål Hartvig;Intervjuobjekt
MNMA03017012;24.08.2012 18:00;Knut Magnus Berge;Intervjuobjekt
MNMA03017012;24.08.2012 18:00;Randi Johansen Perreau;Intervjuobjekt
MNMA03017012;24.08.2012 18:00;Tor Langbach;Intervjuobjekt
MNMA03017012;24.08.2012 18:00;Siv Hallgren;Intervjuobjekt
MNMA03017012;24.08.2012 18:00;Grete Dyb;Intervjuobjekt
MNMA03017012;24.08.2012 18:00;Anders Giæver;Intervjuobjekt
MNMA03017012;24.08.2012 18:00;Anine Kierulf;Intervjuobjekt
MNMA03017012;24.08.2012 18:00;Torunn Kanutte Husvik;Intervjuobjekt
MNMA03017012;24.08.2012 18:00;Anders Løvlie;Intervjuobjekt
MNMA03017012;24.08.2012 18:00;Tor Aksel Buch;Intervjuobjekt
MNMA03017012;24.08.2012 18:00;Andsers Løvlie;Intervjuobjekt
MNMA03017012;24.08.2012 18:00;Iren Halvorsen;Intervjuobjekt
MNMA03017612;03.09.2012 18:00;Carl Johan Rimstad;Redigerer
MNMA03017612;03.09.2012 18:00;Sverre Tom Radøy;Programleder
MNMA03017612;03.09.2012 18:00;Lars Haltbrekken;Intervjuobjekt
MNMA03017612;03.09.2012 18:00;Trygve Slagsvold Vedum;Intervjuobjekt
MNMA03017612;03.09.2012 18:00;Levi Henriksen;Intervjuobjekt
MNMA03017612;03.09.2012 18:00;Kjetil Stormark;Intervjuobjekt
MNMA03017612;03.09.2012 18:00;Kari Helene Partapuoli;Intervjuobjekt
MNMA03017612;03.09.2012 18:00;Anders Giæver;Intervjuobjekt
MNMA03017612;03.09.2012 18:00;Jon Wessel-Aas;Intervjuobjekt
MNMA03017612;03.09.2012 18:00;Inger Merete Hobbelstad;Intervjuobjekt
MNMA03017612;03.09.2012 18:00;Harald Bøckman;Intervjuobjekt
MNMA03017612;03.09.2012 18:00;Mark Teeuwen;Intervjuobjekt
MNMA03023312;21.11.2012 18:00;Lisbeth Sellereite;Redigerer
MNMA03023312;21.11.2012 18:00;Sverre Tom Radøy;Programleder
MNMA03023312;21.11.2012 18:00;Oda Holm Gulbrandsen;Skript
MNMA03023312;21.11.2012 18:00;Dag Dørum;Produsent
MNMA03023312;21.11.2012 18:00;Sigurd Falkenberg Mikkelsen;Korrespondent
MNMA03023312;21.11.2012 18:00;Sidsel Wold;Intervjuobjekt
MNMA03023312;21.11.2012 18:00;Espen Barth Eide;Intervjuobjekt
MNMA03023312;21.11.2012 18:00;Frode Elgesem;Intervjuobjekt
MNMA03023312;21.11.2012 18:00;Elisabeth Gording Stang;Intervjuobjekt
MNMA03023312;21.11.2012 18:00;Oddvin Lund;Intervjuobjekt
MNMA03023312;21.11.2012 18:00;Odd Karsten Tveit;Intervjuobjekt
MNMA03023312;21.11.2012 18:00;Henrik Glette;Intervjuobjekt
MNMA03023312;21.11.2012 18:00;Terje Tvedt;Intervjuobjekt
MNMA03023312;21.11.2012 18:00;Nils Butenschøn;Intervjuobjekt
MNMA03023312;21.11.2012 18:00;Nils Bøhmer;Intervjuobjekt
MNMA03024212;04.12.2012 18:00;Lisbeth Sellereite;Redigerer
MNMA03024212;04.12.2012 18:00;Anne Grosvold;Programleder
MNMA03024212;04.12.2012 18:00;Oda Holm Gulbrandsen;Skript
MNMA03024212;04.12.2012 18:00;Siri S. Hytten;Produsent
MNMA03024212;04.12.2012 18:00;Kai Kverme;Intervjuobjekt
MNMA03024212;04.12.2012 18:00;Arne Jensen;Intervjuobjekt
MNMA03024212;04.12.2012 18:00;Kjetil Lund;Intervjuobjekt
MNMA03024212;04.12.2012 18:00;Terje Erikstad;Intervjuobjekt
MNMA03024212;04.12.2012 18:00;Arild Humlen;Intervjuobjekt
MNMA03024212;04.12.2012 18:00;Berit Svendsen;Intervjuobjekt
MNMA03024212;04.12.2012 18:00;Ingunn-Sofie Aursnes;Intervjuobjekt
MNMA03024212;04.12.2012 18:00;Bjørn Arne Johnsen;Intervjuobjekt
MNMA03024212;04.12.2012 18:00;Ellen Deilkås;Intervjuobjekt
MNMA03024212;04.12.2012 18:00;Haldor Slettebø;Intervjuobjekt
MNMA03024212;04.12.2012 18:00;Maren Esmark;Intervjuobjekt
MNMA03024212;04.12.2012 18:00;Asbjørn Torvanger;Intervjuobjekt
MNMA03024212;04.12.2012 18:00;Ann Magrit Austenå;Intervjuobjekt
MNMA03025112;17.12.2012 18:00;Beate Haugtrø;Redigerer
MNMA03025112;17.12.2012 18:00;Sverre Tom Radøy;Programleder
MNMA03025112;17.12.2012 18:00;Tove Nilsen Søetorp;Skript
MNMA03025112;17.12.2012 18:00;Dag Dørum;Produsent
MNMA03025112;17.12.2012 18:00;Jon Gelius;Korrespondent
MNMA03025112;17.12.2012 18:00;Knut Olav Åmås;Intervjuobjekt
MNMA03025112;17.12.2012 18:00;Mette Yvonne Larsen;Intervjuobjekt
MNMA03025112;17.12.2012 18:00;Kjersti Stenseng;Intervjuobjekt
MNMA03025112;17.12.2012 18:00;Frode Sulland;Intervjuobjekt
MNMA03025112;17.12.2012 18:00;Erika Fatland;Intervjuobjekt
MNMA03025112;17.12.2012 18:00;Hege Ulstein;Intervjuobjekt
MNMA03025112;17.12.2012 18:00;Elisabeth Løland;Intervjuobjekt
MNMA03025112;17.12.2012 18:00;Stig Frøland;Intervjuobjekt
MNMA03025112;17.12.2012 18:00;Sigmund Løvåsen;Intervjuobjekt
MNMA03025112;17.12.2012 18:00;Odd Erik Sveen;Intervjuobjekt
MNMA03025112;17.12.2012 18:00;Tove Strand;Intervjuobjekt
MNMA03025112;17.12.2012 18:00;Arvid Bryne;Intervjuobjekt
MNMA03025112;17.12.2012 18:00;Frid Ingulstad;Intervjuobjekt
MNMA03016112;13.08.2012 18:00;Carl Johan Rimstad;Redigerer
MNMA03016112;13.08.2012 18:00;Anne Grosvold;Programleder
MNMA03016112;13.08.2012 18:00;Harald Stanghelle;Kommentator
MNMA03016112;13.08.2012 18:00;Hanne Skartveit;Kommentator
MNMA03016112;13.08.2012 18:00;Kyrre Nakim;Kommentator
MNMA03016112;13.08.2012 18:00;Grete Faremo;Intervjuobjekt
MNMA03016112;13.08.2012 18:00;Jens Stoltenberg;Intervjuobjekt
MNMA03016112;13.08.2012 18:00;Rigmor Aasrud;Intervjuobjekt
MNMA03016112;13.08.2012 18:00;Trond Blattmann;Intervjuobjekt
MNMA03016112;13.08.2012 18:00;Arne Johannessen;Intervjuobjekt
MNMA03016112;13.08.2012 18:00;Alexandra Bech Gjørv;Intervjuobjekt
MNMA03016112;13.08.2012 18:00;Eskil Pedersen;Intervjuobjekt
MNMA03016112;13.08.2012 18:00;Siv Hallgren;Intervjuobjekt
MNMA03016112;13.08.2012 18:00;Øystein Mæland;Intervjuobjekt
MNMA03001513;22.01.2013 18:00;Finn Lie;Redigerer
MNMA03001513;22.01.2013 18:00;Sverre Tom Radøy;Programleder
MNMA03001513;22.01.2013 18:00;Tove Nilsen Søetorp;Skript
MNMA03001513;22.01.2013 18:00;Siri S. Hytten;Produsent
MNMA03001513;22.01.2013 18:00;Sigurd Falkenberg Mikkelsen;Korrespondent
MNMA03001513;22.01.2013 18:00;Inga Marte Thorkildsen;Intervjuobjekt
MNMA03001513;22.01.2013 18:00;Trygve Slagsvold Vedum;Intervjuobjekt
MNMA03001513;22.01.2013 18:00;Per Sandberg;Intervjuobjekt
MNMA03001513;22.01.2013 18:00;Gunn Marit Helgesen;Intervjuobjekt
MNMA03001513;22.01.2013 18:00;Jan Egeland;Intervjuobjekt
MNMA03001513;22.01.2013 18:00;Snorre Valen;Intervjuobjekt
MNMA03001513;22.01.2013 18:00;Bård Glad Pedersen;Intervjuobjekt
MNMA03001513;22.01.2013 18:00;Hanne Eggen Røislien;Intervjuobjekt
MNMA03001513;22.01.2013 18:00;Birgitte Brekke;Intervjuobjekt
MNMA03001513;22.01.2013 18:00;Esben Holmboe Bang;Intervjuobjekt
MNMA03001513;22.01.2013 18:00;Berit Berg;Intervjuobjekt
MNMA03001513;22.01.2013 18:00;Helge Ryggvik;Intervjuobjekt
MNMA03001513;22.01.2013 18:00;Steve Linde;Intervjuobjekt
MNMA03002513;05.02.2013 18:00;Carl Johan Rimstad;Redigerer
MNMA03002513;05.02.2013 18:00;Sverre Tom Radøy;Programleder
MNMA03002513;05.02.2013 18:00;Agnes Moxnes;Reporter
MNMA03002513;05.02.2013 18:00;Susanne Sunde Bakke;Skript
MNMA03002513;05.02.2013 18:00;Siri Hytten;Produsent
MNMA03002513;05.02.2013 18:00;Grete Faremo;Intervjuobjekt
MNMA03002513;05.02.2013 18:00;Gro Holm;Intervjuobjekt
MNMA03002513;05.02.2013 18:00;Gunnar Stålsett;Intervjuobjekt
MNMA03002513;05.02.2013 18:00;Anders Sømme Hammer;Intervjuobjekt
MNMA03002513;05.02.2013 18:00;Torgeir Larsen;Intervjuobjekt
MNMA03002513;05.02.2013 18:00;Bård Vegar Solhjell;Intervjuobjekt
MNMA03002513;05.02.2013 18:00;Kristian Berg Harpviken;Intervjuobjekt
MNMA03002513;05.02.2013 18:00;Ketil Solvik Olsen;Intervjuobjekt
MNMA03002513;05.02.2013 18:00;Pål Berg;Intervjuobjekt
MNMA03002513;05.02.2013 18:00;Gunnar Sørbø;Intervjuobjekt
MNMA03002513;05.02.2013 18:00;Palle Ydstebø;Intervjuobjekt
MNMA03002513;05.02.2013 18:00;Anne-Welle Strand;Intervjuobjekt
MNMA03002513;05.02.2013 18:00;Erik Førde;Intervjuobjekt
MNMA03008413;29.04.2013 18:00;Lisbeth Sellereite;Redigerer
MNMA03008413;29.04.2013 18:00;Sverre Tom Radøy;Programleder
MNMA03008413;29.04.2013 18:00;Susanne Sunde Bakke;Skript
MNMA03008413;29.04.2013 18:00;Dag Dørum;Produsent
MNMA03008413;29.04.2013 18:00;Asbjørn Slettemark;Intervjuobjekt
MNMA03008413;29.04.2013 18:00;Svein Flåtten;Intervjuobjekt
MNMA03008413;29.04.2013 18:00;Trygve Slagsvold Vedum;Intervjuobjekt
MNMA03008413;29.04.2013 18:00;Per Sandberg;Intervjuobjekt
MNMA03008413;29.04.2013 18:00;Pål Lønseth;Intervjuobjekt
MNMA03008413;29.04.2013 18:00;Jan Arild Ellingsen;Intervjuobjekt
MNMA03008413;29.04.2013 18:00;Erling Borgen;Intervjuobjekt
MNMA03008413;29.04.2013 18:00;Toril Brekke;Intervjuobjekt
MNMA03008413;29.04.2013 18:00;Bror Stende;Intervjuobjekt
MNMA03008413;29.04.2013 18:00;Hans Olav Thyvold;Intervjuobjekt
MNMA03008413;29.04.2013 18:00;Carin Leffler;Intervjuobjekt
MNMA03008413;29.04.2013 18:00;Hedvig Skonhoft Johannesen;Intervjuobjekt
MNMA03008413;29.04.2013 18:00;Hanne Cecilie Geirbo;Intervjuobjekt
MNMA03010113;22.05.2013 18:00;Carl Johan Rimstad;Redigerer
MNMA03010113;22.05.2013 18:00;Timur Vermes;Forfatter
MNMA03010113;22.05.2013 18:00;Sverre Tom Radøy;Programleder
MNMA03010113;22.05.2013 18:00;Joakim Reigstad;Reporter
MNMA03010113;22.05.2013 18:00;olav rønneberg;Reporter
MNMA03010113;22.05.2013 18:00;Tove Nilsen Søetorp;Skript
MNMA03010113;22.05.2013 18:00;Dag Dørum;Produsent
MNMA03010113;22.05.2013 18:00;Sigurd Falkenberg Mikkelsen;Korrespondent
MNMA03010113;22.05.2013 18:00;Leif Ekle;Intervjuobjekt
MNMA03010113;22.05.2013 18:00;Mette Yvonne Larsen;Intervjuobjekt
MNMA03010113;22.05.2013 18:00;Guro Ødegård;Intervjuobjekt
MNMA03010113;22.05.2013 18:00;Ståle Eskeland;Intervjuobjekt
MNMA03010113;22.05.2013 18:00;Torgeir Micaelsen;Intervjuobjekt
MNMA03010113;22.05.2013 18:00;Torgrim Reitan;Intervjuobjekt
MNMA03010113;22.05.2013 18:00;bård vegar solhjell;Intervjuobjekt
MNMA03011013;04.06.2013 18:00;Carl Johan Rimstad;Redigerer
MNMA03011013;04.06.2013 18:00;Anne Grosvold;Programleder
MNMA03011013;04.06.2013 18:00;Tove Nilsen Søetorp;Skript
MNMA03011013;04.06.2013 18:00;Siri Storstein Hytten;Produsent
MNMA03011013;04.06.2013 18:00;Jon Gelius;Korrespondent
MNMA03011013;04.06.2013 18:00;Anders Magnus;Korrespondent
MNMA03011013;04.06.2013 18:00;Torbjørn Røe Isaksen;Intervjuobjekt
MNMA03011013;04.06.2013 18:00;Bård Hoksrud;Intervjuobjekt
MNMA03011013;04.06.2013 18:00;Øyvind Håbrekke;Intervjuobjekt
MNMA03011013;04.06.2013 18:00;Hanne Tømta;Intervjuobjekt
MNMA03011013;04.06.2013 18:00;Ahmad Ghanizadeh;Intervjuobjekt
MNMA03011013;04.06.2013 18:00;Annette Trettebergstuen;Intervjuobjekt
MNMA03011013;04.06.2013 18:00;Siri Helene Hauge;Intervjuobjekt
MNMA03011013;04.06.2013 18:00;Anne Enger;Intervjuobjekt
MNMA03011013;04.06.2013 18:00;Nic.Nilsen;Intervjuobjekt
MNMA03011013;04.06.2013 18:00;Terje Svabø;Intervjuobjekt
MNMA03024713;12.12.2013 18:00;Tove Nilsen Søetorp;Script
MNMA03024713;12.12.2013 18:00;Finn Lie;Redigerer
MNMA03024713;12.12.2013 18:00;Anne Grosvold;Programleder
MNMA03024713;12.12.2013 18:00;Ståle Yttrehus;Reporter
MNMA03024713;12.12.2013 18:00;Dag Dørum;Produsent
MNMA03024713;12.12.2013 18:00;Agnes Moxnes;Kommentator
MNMA03024713;12.12.2013 18:00;Hans-Wilhelm Steinfeld;Korrespondent
MNMA03024713;12.12.2013 18:00;Torbjørn Røe Isaksen;Intervjuobjekt
MNMA03024713;12.12.2013 18:00;Solveig Horne;Intervjuobjekt
MNMA03024713;12.12.2013 18:00;Jonas Gahr Støre;Intervjuobjekt
MNMA03024713;12.12.2013 18:00;Rigmor Aasrud;Intervjuobjekt
